"id","level","class_name","article","status","source","create_date","target_url"
57086,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:33Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11334000&rows=1000"
57085,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:33Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11335000&rows=1000"
57084,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:33Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11333000&rows=1000"
57083,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:24Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11332000&rows=1000"
57082,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:24Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11331000&rows=1000"
57080,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:15Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11329000&rows=1000"
57079,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:08Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11328000&rows=1000"
57077,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:02Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11327000&rows=1000"
57076,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:41:01Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11326000&rows=1000"
57075,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:56Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11325000&rows=1000"
57074,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:50Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11324000&rows=1000"
57073,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:42Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11323000&rows=1000"
57072,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:42Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11322000&rows=1000"
57071,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:42Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11321000&rows=1000"
57069,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:17Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11315000&rows=1000"
57068,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11313000&rows=1000"
57067,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:40:06Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11312000&rows=1000"
57066,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:59Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11311000&rows=1000"
57065,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:52Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11308000&rows=1000"
57064,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:52Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11309000&rows=1000"
57063,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:52Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11307000&rows=1000"
57062,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:41Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11306000&rows=1000"
57061,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:38Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11305000&rows=1000"
57059,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:20Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11302000&rows=1000"
57058,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:15Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11301000&rows=1000"
57057,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:08Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11300000&rows=1000"
57056,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:01Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11299000&rows=1000"
57055,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:01Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11297000&rows=1000"
57054,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:39:01Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11293000&rows=1000"
57053,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11291000&rows=1000"
57052,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11290000&rows=1000"
57051,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11289000&rows=1000"
57050,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11287000&rows=1000"
57049,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11288000&rows=1000"
57048,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11282000&rows=1000"
57047,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11285000&rows=1000"
57046,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:38:10Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=11286000&rows=1000"
56320,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:26Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10483000&rows=1000"
56260,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10458000&rows=1000"
56261,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10459000&rows=1000"
56262,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10464000&rows=1000"
56263,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10460000&rows=1000"
56264,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10469000&rows=1000"
56265,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10477000&rows=1000"
56266,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10470000&rows=1000"
56267,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10463000&rows=1000"
56268,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10476000&rows=1000"
56269,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10465000&rows=1000"
56270,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10466000&rows=1000"
56271,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10479000&rows=1000"
56272,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10467000&rows=1000"
56273,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10474000&rows=1000"
56274,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10468000&rows=1000"
56275,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10461000&rows=1000"
56276,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10480000&rows=1000"
56277,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10478000&rows=1000"
56279,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10482000&rows=1000"
56280,"WARN","Faraday::ClientError",NA,504,NA,"2014-10-10T22:36:25Z","http://api.crossref.org/works?filter=from-update-date%3A2011%2Cuntil-update-date%3A2014-10-08%2Cuntil-pub-date%3A2014-10-09%2Cfrom-pub-date%3A2011&offset=10475000&rows=1000"
