"prefix","id","level","class_name","article","status","source","create_date","target_url","publisher"
"10.1038",58751,"ERROR","Net::HTTPInternalServerError","10.1038/ejhg.2012.225",500,"pmceuropedata","2014-11-05T11:10:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23047739/databaseLinks//1/json","Nature Publishing Group"
"10.1155",58748,"ERROR","Net::HTTPInternalServerError","10.1155/2012/582453",500,"pmceuropedata","2014-11-05T11:10:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23213323/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.3748",58747,"ERROR","Net::HTTPInternalServerError","10.3748/wjg.v18.i39.5608",500,"pmceuropedata","2014-11-05T11:10:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23112555/databaseLinks//1/json","Baishideng Publishing Group Co., Limited (formerly WJG Press)"
"10.1159",58744,"ERROR","Net::HTTPInternalServerError","10.1159/000337243",500,"pmceuropedata","2014-11-05T10:18:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22670126/databaseLinks//1/json","S. Karger AG"
"10.1634",58743,"ERROR","Net::HTTPInternalServerError","10.1634/theoncologist.2011-0258",500,"pmceuropedata","2014-11-05T10:18:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22387318/databaseLinks//1/json","Alphamed Press"
"10.4161",58742,"ERROR","Net::HTTPInternalServerError","10.4161/psb.6.12.18267",500,"pmceuropedata","2014-11-05T10:18:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22112446/databaseLinks//1/json","Landes Bioscience"
"10.5498",58741,"ERROR","Net::HTTPInternalServerError","10.5498/wjp.v2.i6.114",500,"pmceuropedata","2014-11-05T10:18:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24175177/databaseLinks//1/json","Baishideng Publishing Group Co., Limited (formerly WJG Press)"
"10.1111",58740,"ERROR","Net::HTTPInternalServerError","10.1111/j.1476-5381.2011.01318.x",500,"pmceuropedata","2014-11-05T10:18:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21410454/databaseLinks//1/json","Wiley-Blackwell"
"10.1159",58739,"ERROR","Net::HTTPInternalServerError","10.1159/000338189",500,"pmceuropedata","2014-11-05T10:18:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23002392/databaseLinks//1/json","S. Karger AG"
"10.1089",58738,"ERROR","Net::HTTPInternalServerError","10.1089/neu.2011.2253",500,"pmceuropedata","2014-11-05T10:18:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22435660/databaseLinks//1/json","Mary Ann Liebert Inc"
"10.1186",58737,"ERROR","Net::HTTPInternalServerError","10.1186/1743-7075-8-51",500,"pmceuropedata","2014-11-05T10:18:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21749725/databaseLinks//1/json","Springer Science + Business Media"
"10.1007",58736,"ERROR","Net::HTTPInternalServerError","10.1007/s11832-012-0393-3",500,"pmceuropedata","2014-11-05T10:18:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23730344/databaseLinks//1/json","Springer Science + Business Media"
"10.4103",58735,"ERROR","Net::HTTPInternalServerError","10.4103/2230-8210.98004",500,"pmceuropedata","2014-11-05T10:18:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22837911/databaseLinks//1/json","Medknow"
"10.1155",58734,"ERROR","Net::HTTPInternalServerError","10.1155/2012/823597",500,"pmceuropedata","2014-11-05T10:13:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23119163/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",58733,"ERROR","Net::HTTPInternalServerError","10.1016/j.ajpath.2010.11.030",500,"pmceuropedata","2014-11-05T10:13:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21224036/databaseLinks//1/json","Elsevier BV"
"10.1007",58732,"ERROR","Net::HTTPInternalServerError","10.1007/s00259-011-1831-z",500,"pmceuropedata","2014-11-05T10:13:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21553087/databaseLinks//1/json","Springer Science + Business Media"
"10.1111",58731,"ERROR","Net::HTTPInternalServerError","10.1111/j.1742-7843.2011.00812.x",500,"pmceuropedata","2014-11-05T10:12:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21985601/databaseLinks//1/json","Wiley-Blackwell"
"10.1093",58730,"ERROR","Net::HTTPInternalServerError","10.1093/ndt/gfq770",500,"pmceuropedata","2014-11-05T10:11:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21257679/databaseLinks//1/json","Oxford University Press (OUP)"
"10.4269",58729,"ERROR","Net::HTTPInternalServerError","10.4269/ajtmh.2011.11-0132",500,"pmceuropedata","2014-11-05T10:11:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21976559/databaseLinks//1/json","American Society of Tropical Medicine and Hygiene"
"10.5732",58728,"ERROR","Net::HTTPInternalServerError","10.5732/cjc.011.10383",500,"pmceuropedata","2014-11-05T10:11:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22507221/databaseLinks//1/json","Editorial Office of Chinese Journal of Cancer"
"10.1093",58727,"ERROR","Net::HTTPInternalServerError","10.1093/nar/gkr694",500,"pmceuropedata","2014-11-05T09:30:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21908397/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1186",58726,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2458-12-38",500,"pmceuropedata","2014-11-05T09:30:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22251445/databaseLinks//1/json","Springer Science + Business Media"
"10.1093",58725,"ERROR","Net::HTTPInternalServerError","10.1093/nar/gkr704",500,"pmceuropedata","2014-11-05T09:30:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21911361/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1021",58724,"ERROR","Net::HTTPInternalServerError","10.1021/bi300074j",500,"pmceuropedata","2014-11-05T09:30:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22524540/databaseLinks//1/json","American Chemical Society (ACS)"
"10.3343",58723,"ERROR","Net::HTTPInternalServerError","10.3343/alm.2012.32.4.257",500,"pmceuropedata","2014-11-05T09:30:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22779066/databaseLinks//1/json","Korean Society for Laboratory Medicine (KAMJE)"
"10.1002",58722,"ERROR","Net::HTTPInternalServerError","10.1002/art.30647",500,"pmceuropedata","2014-11-05T09:29:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21898349/databaseLinks//1/json","Wiley-Blackwell"
"10.1208",58721,"ERROR","Net::HTTPInternalServerError","10.1208/s12248-011-9315-4",500,"pmceuropedata","2014-11-05T09:29:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22228117/databaseLinks//1/json","American Association of Pharmaceutical Scientists (AAPS)"
"10.1093",58720,"ERROR","Net::HTTPInternalServerError","10.1093/nar/gkr696",500,"pmceuropedata","2014-11-05T09:29:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21890903/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1016",58719,"ERROR","Net::HTTPInternalServerError","10.1016/j.cmet.2010.12.005",500,"pmceuropedata","2014-11-05T09:29:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21195350/databaseLinks//1/json","Elsevier BV"
"10.1111",58718,"ERROR","Net::HTTPInternalServerError","10.1111/j.1475-6773.2011.01346.x",500,"pmceuropedata","2014-11-05T09:29:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22092264/databaseLinks//1/json","Wiley-Blackwell"
"10.1021",58717,"ERROR","Net::HTTPInternalServerError","10.1021/ac301137c",500,"pmceuropedata","2014-11-05T09:29:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22725692/databaseLinks//1/json","American Chemical Society (ACS)"
"10.6026",58716,"ERROR","Net::HTTPInternalServerError","10.6026/97320630008445",500,"pmceuropedata","2014-11-05T09:29:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22715297/databaseLinks//1/json","Biomedical Informatics"
"10.1038",49191,"ERROR","Net::HTTPInternalServerError","10.1038/srep04957",500,"pmceurope","2014-10-07T08:45:21Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24825127/citations/1/json","Nature Publishing Group"
"10.1073",49190,"ERROR","Net::HTTPInternalServerError","10.1073/pnas.1318616111",500,"pmceurope","2014-10-07T08:44:48Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24367098/citations/1/json","Proceedings of the National Academy of Sciences"
