"id","level","class_name","article","status","source","create_date","target_url"
1633356,"ERROR","Net::HTTPNotAcceptable","10.5700/rege421",406,NA,"2014-11-12T20:37:06Z","http://dx.doi.org/10.5700/rege421"
1633354,"ERROR","Faraday::ResourceNotFound","10.4322/sc.2014.023",404,NA,"2014-11-12T20:37:04Z","http://www.scientiachromatographica.com/doi/10.4322/sc.2014.023"
1633355,"ERROR","Net::HTTPNotAcceptable","10.5700/rege432",406,NA,"2014-11-12T20:37:04Z","http://dx.doi.org/10.5700/rege432"
1633353,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i3.425",404,NA,"2014-11-12T20:36:59Z","http://dx.doi.org/10.3125/jstd.v10i3.425"
1633352,"FATAL","Faraday::ResourceNotFound","10.4081/thal.2014.s1.2189",404,NA,"2014-11-12T20:36:54Z","http://www.pagepressjournals.org/index.php/thal/index"
1633351,"ERROR","Net::HTTPNotAcceptable","10.5700/rege472",406,NA,"2014-11-12T20:36:53Z","http://dx.doi.org/10.5700/rege472"
1633350,"FATAL","Faraday::ResourceNotFound","10.15517/am.v25i2.15438",404,NA,"2014-11-12T20:36:48Z","http://dx.doi.org/10.15517/am.v25i2.15438"
1633349,"FATAL","Faraday::ResourceNotFound","10.1590/S1807-17752014000100009",404,NA,"2014-11-12T20:36:40Z","http://dx.doi.org/10.1590/S1807-17752014000100009"
1633348,"FATAL","Faraday::ResourceNotFound","10.1080/0891060050049655",404,NA,"2014-11-12T20:36:36Z","http://dx.doi.org/10.1080/0891060050049655"
1633346,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v3i0.40",404,NA,"2014-11-12T20:36:33Z","http://dx.doi.org/10.3125/rsr.v3i0.40"
1633345,"FATAL","Faraday::ResourceNotFound","10.5007/32619",404,NA,"2014-11-12T20:35:10Z","http://dx.doi.org/10.5007/32619"
1633344,"FATAL","Faraday::ResourceNotFound","10.5007/29083",404,NA,"2014-11-12T20:35:04Z","http://dx.doi.org/10.5007/29083"
1633343,"ERROR","Faraday::ResourceNotFound","10.4322/sc.2014.025",404,NA,"2014-11-12T20:35:01Z","http://www.scientiachromatographica.com/doi/10.4322/sc.2014.025"
1633342,"FATAL","Faraday::ResourceNotFound","10.15517/am.v25i2.15429",404,NA,"2014-11-12T20:34:46Z","http://dx.doi.org/10.15517/am.v25i2.15429"
1633341,"FATAL","Faraday::ResourceNotFound","10.15517/am.v25i2.15435",404,NA,"2014-11-12T20:34:43Z","http://dx.doi.org/10.15517/am.v25i2.15435"
1633340,"FATAL","Faraday::ResourceNotFound","10.1590/1678-775720130122",404,NA,"2014-11-12T20:34:42Z","http://dx.doi.org/10.1590/1678-775720130122"
1633339,"FATAL","Faraday::ResourceNotFound","10.4322/polimeros.2013.016",404,NA,"2014-11-12T20:34:40Z","http://dx.doi.org/10.4322/polimeros.2013.016"
1633338,"FATAL","Faraday::ResourceNotFound","10.3125/vjn.v41i1.445",404,NA,"2014-11-12T20:34:39Z","http://dx.doi.org/10.3125/vjn.v41i1.445"
1633337,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v3i0.38",404,NA,"2014-11-12T20:34:37Z","http://dx.doi.org/10.3125/rsr.v3i0.38"
1633336,"ERROR","Net::HTTPNotAcceptable","10.5700/rege354",406,NA,"2014-11-12T20:34:34Z","http://dx.doi.org/10.5700/rege354"
1633335,"FATAL","Faraday::ResourceNotFound","10.4081/thal.2014.s1.1853",404,NA,"2014-11-12T20:34:23Z","http://www.pagepressjournals.org/index.php/thal/index"
1633333,"FATAL","Faraday::ResourceNotFound","10.15517/am.v25i2.15425",404,NA,"2014-11-12T20:34:16Z","http://dx.doi.org/10.15517/am.v25i2.15425"
1633334,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592011000300001",404,NA,"2014-11-12T20:34:16Z","http://dx.doi.org/10.1590/S1679-87592011000300001"
1633332,"FATAL","Faraday::ResourceNotFound","10.7719/jpair.v16i1.269",404,NA,"2014-11-12T20:34:13Z","http://www.philair.ph/publication/index.php/index/index"
1633331,"FATAL","Faraday::ResourceNotFound","10.3125/vss.v105i0.262",404,NA,"2014-11-12T20:34:12Z","http://dx.doi.org/10.3125/vss.v105i0.262"
1633330,"FATAL","Faraday::ResourceNotFound","10.4314/gjf.v11i2.36890",404,NA,"2014-11-12T20:34:10Z","http://www.ajol.info/index.php/gjf/index"
1633328,"ERROR","Net::HTTPNotAcceptable","10.5700/rege324",406,NA,"2014-11-12T20:32:57Z","http://dx.doi.org/10.5700/rege324"
1633327,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130334",404,NA,"2014-11-12T20:32:45Z","http://dx.doi.org/10.1590/1679-775720130334"
1633325,"FATAL","Faraday::ResourceNotFound","10.3125/asean.v23i1.409",404,NA,"2014-11-12T20:32:35Z","http://dx.doi.org/10.3125/asean.v23i1.409"
1633324,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130083",404,NA,"2014-11-12T20:32:34Z","http://dx.doi.org/10.1590/1679-775720130083"
1633323,"FATAL","Faraday::ResourceNotFound","10.3125/asean.v23i3.420",404,NA,"2014-11-12T20:32:33Z","http://dx.doi.org/10.3125/asean.v23i3.420"
1633322,"ERROR","Net::HTTPNotAcceptable","10.5700/rege438",406,NA,"2014-11-12T20:32:24Z","http://dx.doi.org/10.5700/rege438"
1633321,"ERROR","Faraday::ResourceNotFound","10.4322/sc.2014.007",404,NA,"2014-11-12T20:32:18Z","http://www.scientiachromatographica.com/doi/10.4322/sc.2014.007"
1633320,"FATAL","Faraday::ResourceNotFound","10.4081/itjm.q.2013.493",404,NA,"2014-11-12T20:32:16Z","http://www.italjmed.org/ijm/index"
1633319,"FATAL","Faraday::ResourceNotFound","10.4314/sajas.v40i5.65315",404,NA,"2014-11-12T20:32:15Z","http://www.ajol.info/index.php/sajas/index"
1633318,"FATAL","Faraday::ResourceNotFound","10.4314/sajhe.v25i3.",404,NA,"2014-11-12T20:32:14Z","http://dx.doi.org/10.4314/sajhe.v25i3."
1633316,"FATAL","Faraday::ResourceNotFound","10.4081/thal.2014.s1.1941",404,NA,"2014-11-12T20:31:59Z","http://www.pagepressjournals.org/index.php/thal/index"
1633317,"FATAL","Faraday::ResourceNotFound","10.1080/11026480510038065",404,NA,"2014-11-12T20:31:59Z","http://dx.doi.org/10.1080/11026480510038065"
1633315,"FATAL","Faraday::ResourceNotFound","10.3125/vjn.v41i1.377",404,NA,"2014-11-12T20:31:49Z","http://dx.doi.org/10.3125/vjn.v41i1.377"
1633313,"ERROR","Net::HTTPNotAcceptable","10.5700/rege444",406,NA,"2014-11-12T20:31:44Z","http://dx.doi.org/10.5700/rege444"
1633314,"FATAL","Faraday::ResourceNotFound","10.3125/asean.v23i3.421",404,NA,"2014-11-12T20:31:44Z","http://dx.doi.org/10.3125/asean.v23i3.421"
1633312,"ERROR","Net::HTTPNotAcceptable","10.5700/rege378",406,NA,"2014-11-12T20:31:21Z","http://dx.doi.org/10.5700/rege378"
1633311,"FATAL","Faraday::ResourceNotFound","10.3134/ehtj.09.004",404,NA,"2014-11-12T20:31:09Z","http://dx.doi.org/10.3134/ehtj.09.004"
1633310,"ERROR","Net::HTTPNotAcceptable","10.5700/rege361",406,NA,"2014-11-12T20:31:00Z","http://dx.doi.org/10.5700/rege361"
1633309,"ERROR","Net::HTTPNotAcceptable","10.5700/rege379",406,NA,"2014-11-12T20:30:56Z","http://dx.doi.org/10.5700/rege379"
1633307,"FATAL","Faraday::ResourceNotFound","10.1590/S1413-80502011000400003",404,NA,"2014-11-12T20:30:25Z","http://dx.doi.org/10.1590/S1413-80502011000400003"
1633305,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v2i0.30",404,NA,"2014-11-12T20:29:54Z","http://dx.doi.org/10.3125/rsr.v2i0.30"
1633304,"ERROR","Net::HTTPNotAcceptable","10.5700/rege400",406,NA,"2014-11-12T20:29:43Z","http://dx.doi.org/10.5700/rege400"
1633303,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v4i0.52",404,NA,"2014-11-12T20:29:21Z","http://dx.doi.org/10.3125/rsr.v4i0.52"
1633302,"FATAL","Faraday::ResourceNotFound","10.3125/cip.v14i1.350",404,NA,"2014-11-12T20:29:17Z","http://dx.doi.org/10.3125/cip.v14i1.350"
1633300,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v4i0.326",404,NA,"2014-11-12T20:29:06Z","http://dx.doi.org/10.3125/hists.v4i0.326"
1633301,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v6i0.254",404,NA,"2014-11-12T20:29:06Z","http://dx.doi.org/10.3125/rsr.v6i0.254"
1633292,"ERROR","StandardError",NA,NA,NA,"2014-11-12T20:00:19Z",NA
1633225,"ERROR","StandardError",NA,NA,NA,"2014-11-12T16:00:20Z",NA
1633178,"ERROR","StandardError",NA,NA,NA,"2014-11-12T12:00:16Z",NA
1633166,"ERROR","StandardError",NA,NA,NA,"2014-11-12T08:00:20Z",NA
1631885,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-11T23:28:12Z",NA
1631531,"ERROR","StandardError",NA,NA,NA,"2014-11-11T12:00:15Z",NA
1631523,"ERROR","StandardError",NA,NA,NA,"2014-11-11T08:00:21Z",NA
1631504,"ERROR","StandardError",NA,NA,NA,"2014-11-11T04:00:20Z",NA
1631486,"ERROR","StandardError",NA,NA,NA,"2014-11-11T00:00:22Z",NA
1631467,"ERROR","StandardError",NA,NA,NA,"2014-11-10T20:00:20Z",NA
1630802,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-10T18:17:16Z",NA
1630501,"ERROR","StandardError",NA,NA,NA,"2014-11-10T16:00:22Z",NA
1630496,"FATAL","Faraday::ResourceNotFound",NA,404,"mendeley","2014-11-10T13:01:19Z",NA
1630497,"FATAL","Faraday::ResourceNotFound",NA,404,"pmc","2014-11-10T13:01:19Z",NA
1630498,"FATAL","Faraday::ResourceNotFound",NA,404,"pmc","2014-11-10T13:01:19Z",NA
1630499,"FATAL","Faraday::ResourceNotFound",NA,404,"pmc","2014-11-10T13:01:19Z",NA
1630500,"FATAL","Faraday::ResourceNotFound",NA,404,"pmc","2014-11-10T13:01:19Z",NA
1630493,"ERROR","StandardError",NA,NA,NA,"2014-11-10T12:00:16Z",NA
1630490,"ERROR","StandardError",NA,NA,NA,"2014-11-10T08:00:21Z",NA
1630487,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-10T05:09:49Z",NA
1630467,"ERROR","StandardError",NA,NA,NA,"2014-11-10T04:00:20Z",NA
1630460,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-09T22:03:18Z",NA
1630376,"ERROR","StandardError",NA,NA,NA,"2014-11-09T20:00:21Z",NA
1629626,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-09T18:16:21Z",NA
1629204,"ERROR","StandardError",NA,NA,NA,"2014-11-09T12:00:17Z",NA
1629173,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-09T01:30:09Z",NA
1629138,"ERROR","StandardError",NA,NA,NA,"2014-11-08T20:00:21Z",NA
1628618,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-08T17:07:09Z",NA
1628419,"ERROR","StandardError",NA,NA,NA,"2014-11-08T12:00:21Z",NA
1628275,"ERROR","StandardError",NA,NA,NA,"2014-11-08T00:00:22Z",NA
1627475,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-07T15:32:41Z",NA
1627237,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-07T15:06:35Z",NA
1627219,"ERROR","StandardError",NA,NA,NA,"2014-11-07T12:00:21Z",NA
1627182,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-07T06:02:51Z",NA
1627136,"FATAL","TooManyErrorsBySourceError",NA,NA,"scienceseeker","2014-11-07T05:47:27Z",NA
1626894,"FATAL","Faraday::ResourceNotFound","10.5007/29149",404,NA,"2014-11-07T03:40:55Z","http://dx.doi.org/10.5007/29149"
1626893,"FATAL","Faraday::ResourceNotFound","10.5007/30857",404,NA,"2014-11-07T03:40:52Z","http://dx.doi.org/10.5007/30857"
1626892,"FATAL","Faraday::ResourceNotFound","10.5007/29634",404,NA,"2014-11-07T03:40:51Z","http://dx.doi.org/10.5007/29634"
1626891,"FATAL","Faraday::ResourceNotFound","10.5007/28800",404,NA,"2014-11-07T03:40:44Z","http://dx.doi.org/10.5007/28800"
1626890,"FATAL","Faraday::ResourceNotFound","10.5007/32267",404,NA,"2014-11-07T03:40:41Z","http://dx.doi.org/10.5007/32267"
1626889,"FATAL","Faraday::ResourceNotFound","10.5007/31832",404,NA,"2014-11-07T03:40:39Z","http://dx.doi.org/10.5007/31832"
1626887,"FATAL","Faraday::ResourceNotFound","10.5007/33936",404,NA,"2014-11-07T03:40:36Z","http://dx.doi.org/10.5007/33936"
1626888,"FATAL","Faraday::ResourceNotFound","10.5007/30196",404,NA,"2014-11-07T03:40:36Z","http://dx.doi.org/10.5007/30196"
1626886,"FATAL","Faraday::ResourceNotFound","10.5007/29083",404,NA,"2014-11-07T03:40:31Z","http://dx.doi.org/10.5007/29083"
1626885,"FATAL","Faraday::ResourceNotFound","10.5007/29332",404,NA,"2014-11-07T03:40:29Z","http://dx.doi.org/10.5007/29332"
1626884,"FATAL","Faraday::ResourceNotFound","10.5007/32619",404,NA,"2014-11-07T03:40:25Z","http://dx.doi.org/10.5007/32619"
1626883,"FATAL","Faraday::ResourceNotFound","10.5007/30086",404,NA,"2014-11-07T03:40:15Z","http://dx.doi.org/10.5007/30086"
1626882,"FATAL","Faraday::ResourceNotFound","10.5007/29616",404,NA,"2014-11-07T03:40:01Z","http://dx.doi.org/10.5007/29616"
1626878,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-07T00:02:22Z",NA
1626084,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-06T23:32:34Z",NA
1625369,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-06T23:02:57Z",NA
1624770,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-06T15:31:34Z",NA
1624714,"ERROR","StandardError",NA,NA,NA,"2014-11-06T12:00:21Z",NA
1624056,"ERROR","StandardError",NA,NA,NA,"2014-11-05T12:00:21Z",NA
1622957,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-05T05:25:48Z",NA
1622701,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-05T01:02:12Z",NA
1622597,"FATAL","Faraday::ResourceNotFound","10.5007/29616",404,NA,"2014-11-04T23:38:10Z","http://dx.doi.org/10.5007/29616"
1622596,"FATAL","Faraday::ResourceNotFound","10.5007/29634",404,NA,"2014-11-04T23:38:09Z","http://dx.doi.org/10.5007/29634"
1622595,"FATAL","Faraday::ResourceNotFound","10.5007/29149",404,NA,"2014-11-04T23:38:08Z","http://dx.doi.org/10.5007/29149"
1622594,"FATAL","Faraday::ResourceNotFound","10.5007/30196",404,NA,"2014-11-04T23:38:02Z","http://dx.doi.org/10.5007/30196"
1622590,"FATAL","Faraday::ResourceNotFound","10.5007/29332",404,NA,"2014-11-04T23:38:00Z","http://dx.doi.org/10.5007/29332"
1622591,"FATAL","Faraday::ResourceNotFound","10.5007/32267",404,NA,"2014-11-04T23:38:00Z","http://dx.doi.org/10.5007/32267"
1622592,"FATAL","Faraday::ResourceNotFound","10.5007/33936",404,NA,"2014-11-04T23:38:00Z","http://dx.doi.org/10.5007/33936"
1622593,"FATAL","Faraday::ResourceNotFound","10.5007/28800",404,NA,"2014-11-04T23:38:00Z","http://dx.doi.org/10.5007/28800"
1622589,"FATAL","Faraday::ResourceNotFound","10.5007/31832",404,NA,"2014-11-04T23:37:58Z","http://dx.doi.org/10.5007/31832"
1622588,"FATAL","Faraday::ResourceNotFound","10.5007/30086",404,NA,"2014-11-04T23:37:54Z","http://dx.doi.org/10.5007/30086"
1622587,"FATAL","Faraday::ResourceNotFound","10.5007/32619",404,NA,"2014-11-04T23:37:50Z","http://dx.doi.org/10.5007/32619"
1622586,"FATAL","Faraday::ResourceNotFound","10.5007/29083",404,NA,"2014-11-04T23:37:48Z","http://dx.doi.org/10.5007/29083"
1622585,"FATAL","Faraday::ResourceNotFound","10.5007/30857",404,NA,"2014-11-04T23:37:43Z","http://dx.doi.org/10.5007/30857"
1621638,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-04T21:09:23Z",NA
1620969,"ERROR","StandardError",NA,NA,NA,"2014-11-04T12:01:24Z",NA
1620416,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-04T05:25:08Z",NA
1620297,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-03T22:09:15Z",NA
1620284,"FATAL","Faraday::ResourceNotFound","10.11606/issn.1984-5057.v5i1p70-87",404,NA,"2014-11-03T18:52:51Z","http://dx.doi.org/10.11606/issn.1984-5057.v5i1p70-87"
1620280,"FATAL","Faraday::ResourceNotFound","10.5007/29634",404,NA,"2014-11-03T18:52:33Z","http://dx.doi.org/10.5007/29634"
1620281,"FATAL","Faraday::ResourceNotFound","10.5007/32267",404,NA,"2014-11-03T18:52:33Z","http://dx.doi.org/10.5007/32267"
1620282,"FATAL","Faraday::ResourceNotFound","10.5007/31832",404,NA,"2014-11-03T18:52:33Z","http://dx.doi.org/10.5007/31832"
1620283,"FATAL","Faraday::ResourceNotFound","10.5007/29332",404,NA,"2014-11-03T18:52:33Z","http://dx.doi.org/10.5007/29332"
1620272,"FATAL","Faraday::ResourceNotFound","10.5007/32619",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/32619"
1620273,"FATAL","Faraday::ResourceNotFound","10.5007/28800",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/28800"
1620274,"FATAL","Faraday::ResourceNotFound","10.5007/30857",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/30857"
1620275,"FATAL","Faraday::ResourceNotFound","10.5007/29149",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/29149"
1620276,"FATAL","Faraday::ResourceNotFound","10.5007/29616",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/29616"
1620277,"FATAL","Faraday::ResourceNotFound","10.5007/29083",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/29083"
1620278,"FATAL","Faraday::ResourceNotFound","10.5007/30086",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/30086"
1620279,"FATAL","Faraday::ResourceNotFound","10.5007/30196",404,NA,"2014-11-03T18:52:32Z","http://dx.doi.org/10.5007/30196"
1620271,"FATAL","Faraday::ResourceNotFound","10.5007/33936",404,NA,"2014-11-03T18:52:31Z","http://dx.doi.org/10.5007/33936"
1619375,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-03T17:12:23Z",NA
1619056,"ERROR","StandardError",NA,NA,NA,"2014-11-03T12:00:21Z",NA
1619055,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-03T11:06:47Z",NA
1618562,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-03T03:11:05Z",NA
1618546,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592011000100006",404,NA,"2014-11-03T00:33:50Z","http://dx.doi.org/10.1590/S1679-87592011000100006"
1618545,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592010000800008",404,NA,"2014-11-03T00:33:47Z","http://dx.doi.org/10.1590/S1679-87592010000800008"
1618190,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-02T18:53:36Z",NA
1618189,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-02T16:21:57Z",NA
1618188,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592006000100003",404,NA,"2014-11-02T16:21:50Z","http://dx.doi.org/10.1590/S1679-87592006000100003"
1618160,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-02T13:40:57Z",NA
1618150,"ERROR","StandardError",NA,NA,NA,"2014-11-02T12:00:21Z",NA
1617490,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-02T08:56:08Z",NA
1616708,"ERROR","Net::HTTPNotAcceptable","10.5700/rege428",406,NA,"2014-11-02T04:45:53Z","http://dx.doi.org/10.5700/rege428"
1616705,"ERROR","Net::HTTPNotAcceptable","10.5700/rege486",406,NA,"2014-11-02T04:45:46Z","http://dx.doi.org/10.5700/rege486"
1616704,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592012000100004",404,NA,"2014-11-02T04:45:39Z","http://dx.doi.org/10.1590/S1679-87592012000100004"
1616703,"FATAL","Faraday::ResourceNotFound","10.1590/S0080-62342011000500025",404,NA,"2014-11-02T04:45:37Z","http://dx.doi.org/10.1590/S0080-62342011000500025"
1616701,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130026",404,NA,"2014-11-02T04:45:31Z","http://dx.doi.org/10.1590/1679-775720130026"
1616699,"FATAL","Faraday::ResourceNotFound","10.1590/1678-775720130056",404,NA,"2014-11-02T04:45:28Z","http://dx.doi.org/10.1590/1678-775720130056"
1616696,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130325",404,NA,"2014-11-02T04:45:17Z","http://dx.doi.org/10.1590/1679-775720130325"
1616697,"FATAL","Faraday::ResourceNotFound","10.4314/sajas.v40i5.65349",404,NA,"2014-11-02T04:45:17Z","http://www.ajol.info/index.php/sajas/index"
1616695,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e5",404,NA,"2014-11-02T04:45:16Z","http://dx.doi.org/10.4081/uij.2011.e5"
1616694,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e8",404,NA,"2014-11-02T04:45:13Z","http://dx.doi.org/10.4081/uij.2011.e8"
1616692,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130064",404,NA,"2014-11-02T04:45:08Z","http://dx.doi.org/10.1590/1679-775720130064"
1616691,"FATAL","Faraday::ResourceNotFound","10.15517/am.v25i2.15429",404,NA,"2014-11-02T04:45:07Z","http://dx.doi.org/10.15517/am.v25i2.15429"
1616690,"FATAL","Faraday::ResourceNotFound","10.1590/S0101-60832011000200008",404,NA,"2014-11-02T04:45:06Z","http://dx.doi.org/10.1590/S0101-60832011000200008"
1616688,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130001",404,NA,"2014-11-02T04:45:00Z","http://dx.doi.org/10.1590/1679-775720130001"
1616687,"FATAL","Faraday::ResourceNotFound","10.1590/S0101-60832009000600002",404,NA,"2014-11-02T04:44:57Z","http://dx.doi.org/10.1590/S0101-60832009000600002"
1616685,"FATAL","Faraday::ResourceNotFound","10.1590/S0103-65642008000200002",404,NA,"2014-11-02T04:44:48Z","http://dx.doi.org/10.1590/S0103-65642008000200002"
1616684,"FATAL","Faraday::ResourceNotFound","10.15517/am.v25i2.15427",404,NA,"2014-11-02T04:44:45Z","http://dx.doi.org/10.15517/am.v25i2.15427"
1616683,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e159",404,NA,"2014-11-02T04:44:40Z","http://www.agroengineering.org/jae/index"
1616681,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592012000100006",404,NA,"2014-11-02T04:44:34Z","http://dx.doi.org/10.1590/S1679-87592012000100006"
1616679,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592004000200001",404,NA,"2014-11-02T04:44:33Z","http://dx.doi.org/10.1590/S1679-87592004000200001"
1616680,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e158",404,NA,"2014-11-02T04:44:33Z","http://www.agroengineering.org/jae/index"
1616678,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592011000400004",404,NA,"2014-11-02T04:44:30Z","http://dx.doi.org/10.1590/S1679-87592011000400004"
1616676,"FATAL","Faraday::ResourceNotFound","10.1590/S1807-55092012000200008",404,NA,"2014-11-02T04:44:26Z","http://dx.doi.org/10.1590/S1807-55092012000200008"
1616675,"FATAL","Faraday::ResourceNotFound","10.1590/S1807-55092012000200007",404,NA,"2014-11-02T04:44:25Z","http://dx.doi.org/10.1590/S1807-55092012000200007"
1616673,"FATAL","Faraday::ResourceNotFound","10.4314/sajas.v40i5.65268",404,NA,"2014-11-02T04:44:24Z","http://www.ajol.info/index.php/sajas/index"
1616671,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e157",404,NA,"2014-11-02T04:44:19Z","http://www.agroengineering.org/jae/index"
1616669,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e115",404,NA,"2014-11-02T04:44:14Z","http://www.agroengineering.org/jae/index"
1616668,"FATAL","Faraday::ResourceNotFound","10.4081/eye.2012.e2",404,NA,"2014-11-02T04:44:13Z","http://www.pagepressjournals.org/index.php/index/index"
1616664,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e156",404,NA,"2014-11-02T04:44:10Z","http://www.agroengineering.org/jae/index"
1616660,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592010000800002",404,NA,"2014-11-02T04:44:07Z","http://dx.doi.org/10.1590/S1679-87592010000800002"
1616662,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592011000100003",404,NA,"2014-11-02T04:44:07Z","http://dx.doi.org/10.1590/S1679-87592011000100003"
1616658,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e155",404,NA,"2014-11-02T04:44:06Z","http://www.agroengineering.org/jae/index"
1616657,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e15",404,NA,"2014-11-02T04:44:03Z","http://dx.doi.org/10.4081/uij.2011.e15"
1616656,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e114",404,NA,"2014-11-02T04:44:02Z","http://www.agroengineering.org/jae/index"
1616655,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e154",404,NA,"2014-11-02T04:44:01Z","http://www.agroengineering.org/jae/index"
1616653,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e16",404,NA,"2014-11-02T04:43:59Z","http://dx.doi.org/10.4081/uij.2011.e16"
1616652,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e153",404,NA,"2014-11-02T04:43:57Z","http://www.agroengineering.org/jae/index"
1616651,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e113",404,NA,"2014-11-02T04:43:55Z","http://www.agroengineering.org/jae/index"
1616648,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e152",404,NA,"2014-11-02T04:43:53Z","http://www.agroengineering.org/jae/index"
1616649,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e42",404,NA,"2014-11-02T04:43:53Z","http://www.agroengineering.org/jae/index"
1616650,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e79",404,NA,"2014-11-02T04:43:53Z","http://www.agroengineering.org/jae/index"
1616644,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e41",404,NA,"2014-11-02T04:43:49Z","http://www.agroengineering.org/jae/index"
1616643,"FATAL","Faraday::ResourceNotFound","10.4081/jae.2013.s2.e151",404,NA,"2014-11-02T04:43:48Z","http://www.agroengineering.org/jae/index"
1616641,"FATAL","Faraday::ResourceNotFound","10.1590/S0080-62342010000400006",404,NA,"2014-11-02T04:43:47Z","http://dx.doi.org/10.1590/S0080-62342010000400006"
1616640,"FATAL","Faraday::ResourceNotFound","10.4081/eye.2011.e8",404,NA,"2014-11-02T04:43:46Z","http://www.pagepressjournals.org/index.php/index/index"
